(8098, 'motive', ['1', '2', '4'])
(5435, 'globe', ['2', '2', '3'])
(11586, 'soccer', ['1', '2', '4'])
(8101, 'motorbike', ['6', '0', '4'])
(13598, 'vigilant', ['2', '2', '5'])
(6582, 'innocence', ['11', '3', '4'])
(1377, 'bomb', ['1', '2', '3'])
(943, 'avoid', ['6', '0', '4'])
(12910, 'tree', ['6', '0', '2'])
(12660, 'thundering', ['6', '0', '4'])
(12022, 'street', ['1', '2', '4'])
(147, 'action', ['6', '0', '5'])
(11819, 'squelch', ['6', '0', '3'])
(89, 'accompaniment', ['12', '5', '19'])
(8542, 'officer', ['1', '2', '4'])
(1984, 'charitable', ['6', '0', '2'])
(5047, 'forbidding', ['1', '4', '5'])
(7169, 'leakage', ['2', '2', '5'])
(7169, 'leakage', ['3', '2', '5'])
(12162, 'suffice', ['5', '2', '4'])
(6689, 'intentional', ['12', '2', '4'])
(9302, 'plasticity', ['11', '2', '4'])
(9491, 'pour', ['2', '4', '5'])
(9860, 'pseudo', ['6', '0', '4'])
(9070, 'percolation', ['6', '0', '4'])
(6998, 'kid', ['11', '2', '4'])
(1811, 'carpenter', ['3', '2', '5'])
(8626, 'optimist', ['6', '0', '3'])
(185, 'adjacency', ['6', '0', '4'])
(8787, 'oxidation', ['6', '0', '3'])
(4722, 'farm', ['4', '3', '5'])
(4352, 'equally', ['5', '2', '5'])
(4352, 'equally', ['2', '2', '5'])
(1104, 'bawdy', ['10', '2', '4'])
(5651, 'guinea', ['12', '3', '5'])
(4275, 'enigma', ['6', '0', '5'])
(8579, 'onset', ['6', '0', '4'])
(462, 'amnesty', ['11', '3', '17'])
(462, 'amnesty', ['12', '3', '17'])
(462, 'amnesty', ['2', '3', '17'])
(8069, 'moribund', ['1', '4', '5'])
(7400, 'logarithm', ['1', '3', '5'])
(8029, 'money', ['6', '0', '2'])
(3264, 'degrading', ['1', '2', '4'])
(6222, 'immerse', ['2', '3', '4'])
(6527, 'infraction', ['6', '0', '3'])
(6061, 'housing', ['3', '3', '4'])
(12736, 'tolerant', ['2', '2', '4'])
(3922, 'dreamy', ['10', '2', '4'])
(8347, 'nocturnal', ['1', '3', '3'])
(7575, 'manage', ['5', '2', '5'])
(7575, 'manage', ['2', '2', '5'])
(8338, 'nimble', ['12', '3', '5'])
(4190, 'emit', ['6', '0', '5'])
(125, 'aching', ['10', '4', '9'])
(9952, 'pyramid', ['12', '4', '5'])
(7213, 'legitimacy', ['6', '0', '4'])
(7772, 'memorandum', ['11', '3', '4'])
(679, 'arcade', ['7', '3', '11'])
(9563, 'prefer', ['6', '0', '4'])
(7198, 'legal', ['11', '2', '6'])
(7198, 'legal', ['1', '2', '6'])
(5600, 'grocery', ['6', '0', '6'])
(2413, 'complement', ['6', '0', '3'])
(2157, 'cleanliness', ['11', '3', '3'])
(5289, 'gaming', ['10', '2', '4'])
(5056, 'forecast', ['6', '0', '5'])
(4961, 'flinch', ['1', '3', '4'])
(12378, 'tabernacle', ['6', '0', '4'])
(1014, 'balm', ['4', '2', '5'])
(9574, 'premature', ['8', '4', '5'])
(12396, 'tactile', ['8', '2', '5'])
(8239, 'naturally', ['4', '2', '3'])
(3865, 'doomed', ['1', '5', '5'])
(11733, 'spicy', ['10', '3', '4'])
(10849, 'saint', ['11', '3', '3'])
(4134, 'eligible', ['6', '0', '4'])
(10402, 'remodel', ['3', '2', '4'])
(2073, 'chromatography', ['11', '2', '5'])
(2073, 'chromatography', ['7', '2', '5'])
(13733, 'ware', ['6', '0', '4'])
(9231, 'pile', ['3', '3', '6'])
(9520, 'precarious', ['7', '4', '5'])
(13009, 'tumult', ['10', '2', '4'])
(13009, 'tumult', ['9', '2', '4'])
(11, 'abbreviation', ['4', '2', '6'])
(13766, 'watered', ['2', '2', '4'])
(13009, 'tumult', ['6', '0', '4'])
(7876, 'militia', ['4', '3', '6'])
(1326, 'bloodhound', ['3', '3', '5'])
(1861, 'category', ['6', '0', '3'])
(10823, 'rut', ['1', '2', '5'])
(10823, 'rut', ['10', '2', '5'])
(664, 'apt', ['2', '5', '17'])
(7128, 'latitude', ['5', '2', '5'])
(7128, 'latitude', ['12', '2', '5'])
(13902, 'wink', ['5', '2', '4'])
(9573, 'prelude', ['7', '2', '5'])
(10500, 'reserved', ['3', '3', '5'])
(8520, 'octagon', ['1', '3', '5'])
(5120, 'fortune', ['6', '0', '1'])
(11826, 'stability', ['11', '2', '4'])
(6829, 'irrefutable', ['4', '2', '4'])
(3372, 'derivative', ['5', '3', '5'])
(620, 'appeal', ['10', '3', '14'])
(6403, 'incurable', ['1', '3', '5'])
(5960, 'hob', ['6', '0', '4'])
(12613, 'thirst', ['6', '0', '4'])
(14061, 'zone', ['6', '0', '3'])
(6379, 'incompetence', ['12', '3', '9'])
(12321, 'sweetness', ['8', '2', '3'])
(13825, 'whale', ['5', '2', '3'])
(4174, 'embroidery', ['11', '2', '4'])
(4, 'abandoned', ['1', '6', '9'])
(752, 'artillery', ['5', '5', '11'])
(9271, 'pithy', ['2', '2', '5'])
(11817, 'squeeze', ['5', '3', '19'])
(11817, 'squeeze', ['9', '3', '19'])
(3998, 'dusk', ['6', '0', '4'])
(13266, 'university', ['6', '0', '5'])
(4250, 'endowment', ['6', '0', '3'])
(11490, 'sloop', ['6', '0', '4'])
(1427, 'boss', ['10', '2', '6'])
(9360, 'plurality', ['6', '0', '3'])
(6938, 'jubilant', ['12', '2', '4'])
(12359, 'synchronous', ['6', '0', '4'])
(13727, 'wanting', ['12', '2', '5'])
(3168, 'debtor', ['4', '2', '5'])
(296, 'afterthought', ['5', '4', '7'])
(13783, 'wealthy', ['4', '3', '3'])
(9364, 'pneumonia', ['1', '3', '5'])
(8087, 'mosaic', ['2', '2', '5'])
(8087, 'mosaic', ['8', '2', '5'])
(2721, 'convexity', ['6', '0', '5'])
(6479, 'infamous', ['6', '0', '3'])
(8002, 'modulation', ['6', '0', '5'])
(5228, 'fullness', ['6', '0', '3'])
(4123, 'element', ['4', '2', '5'])
(2716, 'conversion', ['5', '2', '4'])
(2716, 'conversion', ['12', '2', '4'])
(12141, 'succeed', ['2', '2', '2'])
(11349, 'silhouette', ['1', '4', '4'])
(7597, 'manifest', ['6', '0', '5'])
(8108, 'mount', ['3', '3', '5'])
(12137, 'subversion', ['10', '2', '4'])
(6445, 'indolent', ['3', '2', '3'])
(12767, 'torment', ['10', '2', '4'])
(13993, 'wretch', ['6', '0', '4'])
(13455, 'valet', ['10', '2', '5'])
(7409, 'loneliness', ['5', '4', '5'])
(8254, 'nay', ['1', '2', '5'])
(1722, 'canal', ['5', '2', '3'])
(5685, 'habitual', ['12', '2', '4'])
(6913, 'job', ['3', '2', '4'])
(543, 'annoyance', ['12', '3', '10'])
(9672, 'prisoner', ['1', '2', '4'])
(2646, 'contamination', ['4', '2', '5'])
(13640, 'visible', ['11', '3', '5'])
(1743, 'cannon', ['1', '3', '4'])
(8836, 'palm', ['6', '0', '3'])
(310, 'aggressive', ['10', '2', '3'])
(7642, 'marquee', ['6', '0', '3'])
(5720, 'handle', ['3', '2', '3'])
(4067, 'edification', ['6', '0', '4'])
(7578, 'mandamus', ['6', '0', '4'])
(13986, 'wreck', ['10', '2', '4'])
(11317, 'shun', ['1', '2', '5'])
(10330, 'rein', ['3', '5', '5'])
(1697, 'calico', ['6', '0', '4'])
(11480, 'slime', ['4', '3', '5'])
(4596, 'exportation', ['5', '2', '7'])
(4596, 'exportation', ['2', '2', '7'])
(4596, 'exportation', ['7', '2', '7'])
(4596, 'exportation', ['7', '2', '7'])
(13433, 'utensil', ['3', '2', '4'])
(7646, 'marrow', ['5', '2', '4'])
(8899, 'parenthesis', ['5', '2', '4'])
(9269, 'pitfall', ['6', '0', '4'])
(8552, 'oftentimes', ['5', '2', '5'])
(2003, 'cheap', ['3', '2', '5'])
(3119, 'dare', ['10', '2', '4'])
(7696, 'matrix', ['1', '2', '4'])
(7760, 'melodramatic', ['9', '2', '5'])
(12618, 'thither', ['5', '2', '5'])
(12618, 'thither', ['12', '2', '5'])
(8484, 'observation', ['2', '2', '5'])
(1171, 'bell', ['6', '0', '3'])
(3503, 'dictator', ['1', '2', '6'])
(3503, 'dictator', ['10', '2', '6'])
(7229, 'leniency', ['6', '0', '4'])
(6569, 'injury', ['10', '3', '3'])
(12590, 'thereabouts', ['5', '2', '5'])
(4136, 'elite', ['6', '0', '2'])
(6654, 'insufficiency', ['11', '2', '5'])
(6654, 'insufficiency', ['5', '2', '5'])
(8581, 'ontology', ['11', '2', '3'])
(5770, 'hasten', ['10', '2', '4'])
(5770, 'hasten', ['4', '2', '4'])
(14046, 'young', ['6', '0', '2'])
(2787, 'correspondent', ['5', '3', '3'])
(2498, 'condensation', ['2', '2', '3'])
(1898, 'celebration', ['7', '2', '5'])
(3782, 'disturbance', ['5', '2', '5'])
(3782, 'disturbance', ['10', '2', '5'])
(5710, 'hammock', ['11', '3', '4'])
(5614, 'group', ['6', '0', '5'])
(11790, 'spousal', ['6', '0', '3'])
(11790, 'spousal', ['6', '0', '3'])
(1426, 'bosom', ['8', '2', '4'])
(7150, 'lawsuit', ['1', '2', '4'])
(1653, 'buttress', ['3', '2', '4'])
(12858, 'transient', ['5', '3', '5'])
(2346, 'commentary', ['11', '2', '4'])
(1494, 'breakneck', ['10', '3', '5'])
(9665, 'printing', ['12', '2', '5'])
(4339, 'epilogue', ['6', '0', '4'])
(10724, 'rod', ['3', '2', '3'])
(1894, 'ceiling', ['11', '3', '4'])
(5691, 'hail', ['11', '2', '11'])
(5691, 'hail', ['5', '2', '11'])
(5691, 'hail', ['3', '2', '11'])
(5169, 'freight', ['3', '2', '4'])
(1310, 'blindfold', ['1', '3', '4'])
(8723, 'outset', ['6', '0', '4'])
(11581, 'soapy', ['6', '0', '3'])
(9554, 'predisposed', ['2', '2', '3'])
(4619, 'extermination', ['1', '4', '4'])
(7576, 'management', ['6', '0', '4'])
(12161, 'suffering', ['1', '3', '6'])
(2486, 'concomitant', ['6', '0', '3'])
(6685, 'intensify', ['10', '3', '5'])
(13840, 'whimsical', ['6', '0', '1'])
(12572, 'thatch', ['3', '4', '5'])
(9729, 'program', ['8', '2', '6'])
(9729, 'program', ['7', '2', '6'])
(6083, 'humbug', ['6', '0', '3'])
(10638, 'revulsion', ['4', '2', '5'])
(413, 'alongside', ['11', '5', '13'])
(1718, 'campaign', ['9', '3', '5'])
(7937, 'mishap', ['1', '2', '5'])
(8992, 'pavement', ['1', '3', '5'])
(8992, 'pavement', ['1', '3', '5'])
(9585, 'prepare', ['4', '2', '3'])
(1098, 'batter', ['10', '3', '7'])
(9713, 'profess', ['12', '2', '3'])
(5242, 'fungus', ['4', '2', '5'])
(5242, 'fungus', ['3', '2', '5'])
(4625, 'extract', ['10', '3', '5'])
(12327, 'swift', ['11', '3', '4'])
(12332, 'swine', ['3', '2', '4'])
(1772, 'capsule', ['11', '4', '9'])
(4701, 'familiarity', ['6', '0', '4'])
(949, 'awe', ['6', '0', '3'])
(9582, 'preoccupied', ['6', '0', '3'])
(1701, 'calling', ['6', '0', '3'])
(13966, 'worn', ['5', '3', '4'])
(11578, 'soak', ['2', '5', '7'])
(3002, 'cuckoo', ['12', '2', '4'])
(9659, 'princess', ['8', '2', '5'])
(11384, 'sinister', ['1', '3', '5'])
(7906, 'ministry', ['6', '0', '4'])
(11931, 'stern', ['1', '2', '5'])
(7732, 'meddle', ['10', '2', '3'])
(9477, 'posture', ['2', '2', '5'])
(2588, 'consecutive', ['6', '0', '5'])
(2678, 'contraband', ['1', '3', '5'])
(6038, 'horticulture', ['4', '4', '5'])
(1014, 'balm', ['11', '2', '5'])
(1014, 'balm', ['4', '2', '5'])
(12661, 'thunderstorm', ['1', '2', '5'])
(12661, 'thunderstorm', ['5', '2', '5'])
(5130, 'foundry', ['5', '4', '6'])
(4803, 'fertile', ['8', '2', '3'])
(8418, 'nuisance', ['6', '0', '4'])
(3340, 'dependent', ['3', '2', '5'])
(1971, 'chapman', ['4', '3', '5'])
(2356, 'committee', ['11', '2', '3'])
(9767, 'pronounce', ['11', '2', '6'])
(9767, 'pronounce', ['10', '2', '6'])
(9684, 'probative', ['6', '0', '5'])
(6224, 'immigrant', ['6', '0', '3'])
(3823, 'docket', ['11', '2', '4'])
(13725, 'wane', ['5', '2', '7'])
(13725, 'wane', ['2', '2', '7'])
(6009, 'hoop', ['6', '0', '4'])
(12084, 'subdivide', ['4', '2', '4'])
(7064, 'lad', ['2', '2', '3'])
(5052, 'ford', ['1', '2', '6'])
(5052, 'ford', ['2', '2', '6'])
(5200, 'frontier', ['12', '2', '4'])
(11813, 'squatter', ['3', '4', '6'])
(8471, 'obliteration', ['1', '4', '5'])
(9082, 'performer', ['11', '2', '3'])
(1874, 'caulk', ['11', '4', '4'])
(10614, 'reverend', ['1', '2', '3'])
(4402, 'espouse', ['11', '2', '5'])
(4402, 'espouse', ['1', '2', '5'])
(10469, 'reproach', ['1', '2', '4'])
(13132, 'unconnected', ['5', '3', '5'])
(7173, 'leaning', ['11', '2', '7'])
(7173, 'leaning', ['5', '2', '7'])
(11021, 'scrutinize', ['11', '2', '5'])
(11021, 'scrutinize', ['5', '2', '5'])
(2140, 'clashing', ['1', '2', '5'])
(4077, 'effective', ['12', '2', '4'])
(865, 'attendant', ['5', '3', '10'])
(865, 'attendant', ['3', '3', '10'])
(9517, 'preacher', ['6', '0', '4'])
(12302, 'swan', ['11', '4', '4'])
(12846, 'transcribe', ['1', '2', '4'])
(3104, 'damnation', ['10', '2', '4'])
(726, 'arouse', ['10', '3', '7'])
(11967, 'stocks', ['6', '0', '3'])
(5779, 'hatred', ['10', '4', '5'])
(22, 'abject', ['3', '3', '10'])
(11467, 'sleeve', ['11', '2', '5'])
(2808, 'costly', ['4', '2', '3'])
(7992, 'modern', ['11', '2', '5'])
(13352, 'unspecified', ['5', '4', '5'])
(261, 'aesthetics', ['8', '6', '15'])
(2030, 'chic', ['10', '2', '5'])
(4782, 'fellow', ['6', '0', '3'])
(3455, 'detritus', ['7', '2', '4'])
(5430, 'glimmer', ['6', '0', '3'])
(6395, 'increase', ['6', '0', '4'])
(6395, 'increase', ['6', '0', '4'])
(13725, 'wane', ['3', '2', '5'])
(371, 'alienation', ['4', '7', '9'])
(4773, 'feed', ['4', '3', '5'])
(876, 'attorney', ['1', '7', '12'])
(7202, 'legally', ['6', '0', '3'])
(5026, 'follower', ['6', '0', '3'])
(852, 'atrium', ['6', '0', '3'])
(3124, 'darkly', ['1', '3', '3'])
(3414, 'despotic', ['1', '3', '3'])
(13044, 'twill', ['6', '0', '5'])
(2493, 'concurrent', ['5', '3', '5'])
(5493, 'gossip', ['4', '2', '5'])
(7834, 'metrical', ['11', '2', '3'])
(9718, 'proficiency', ['6', '0', '4'])
(11776, 'sponsorship', ['6', '0', '3'])
(8067, 'morbidity', ['1', '4', '4'])
(14048, 'youth', ['4', '2', '5'])
(9381, 'poison', ['1', '3', '6'])
(13512, 'velvety', ['9', '2', '3'])
(4529, 'exhaustion', ['1', '3', '4'])
(9241, 'pimp', ['1', '2', '5'])
(9241, 'pimp', ['5', '2', '5'])
(9587, 'preparedness', ['2', '2', '4'])
(8620, 'oppressive', ['1', '3', '6'])
(9163, 'petty', ['12', '2', '5'])
(9163, 'petty', ['3', '2', '5'])
(9687, 'problem', ['1', '2', '5'])
(9687, 'problem', ['10', '2', '5'])
(12425, 'tangle', ['11', '2', '5'])
(8420, 'null', ['1', '3', '5'])
(6354, 'incestuous', ['6', '0', '5'])
(6796, 'inverted', ['7', '2', '5'])
(6771, 'intruder', ['1', '3', '5'])
(7239, 'lesser', ['3', '2', '5'])
(5924, 'higher', ['7', '2', '4'])
(2402, 'competency', ['2', '2', '4'])
(9743, 'projection', ['9', '2', '5'])
(636, 'applicant', ['12', '2', '7'])
(636, 'applicant', ['2', '2', '7'])
(2900, 'cream', ['6', '0', '1'])
(8734, 'ovate', ['12', '2', '5'])
(8948, 'passive', ['6', '0', '4'])
(10797, 'ruined', ['1', '4', '5'])
(3507, 'dictionary', ['6', '0', '5'])
(13165, 'understanding', ['2', '3', '5'])
(7723, 'measurement', ['1', '2', '5'])
(2280, 'collar', ['6', '0', '4'])
(13372, 'untold', ['5', '3', '4'])
(4798, 'fermentation', ['3', '2', '3'])
(13288, 'unmitigated', ['2', '2', '4'])
(13288, 'unmitigated', ['7', '2', '4'])
(11682, 'spasm', ['4', '2', '4'])
(4891, 'fish', ['11', '2', '5'])
(4891, 'fish', ['5', '2', '5'])
(8913, 'parry', ['5', '2', '5'])
(4111, 'elder', ['5', '2', '4'])
(6324, 'inadequacy', ['6', '0', '4'])
(12285, 'suspended', ['6', '0', '4'])
(10715, 'robbery', ['7', '3', '6'])
(13149, 'undefined', ['5', '3', '5'])
(8497, 'obstructive', ['6', '0', '5'])
(2727, 'convince', ['6', '0', '4'])
(9643, 'priesthood', ['11', '2', '4'])
(9643, 'priesthood', ['5', '2', '4'])
(1572, 'buffer', ['2', '2', '5'])
(6998, 'kid', ['8', '3', '5'])
(7692, 'mathematician', ['2', '3', '4'])
(11947, 'stiletto', ['5', '2', '3'])
(6993, 'keystone', ['6', '0', '3'])
(10172, 'receptacle', ['6', '0', '5'])
(1922, 'centrifugal', ['4', '3', '4'])
(2446, 'compress', ['5', '2', '4'])
(6544, 'inhabited', ['6', '0', '5'])
(12565, 'text', ['1', '8', '16'])
(12413, 'talker', ['6', '0', '3'])
(11632, 'song', ['6', '0', '3'])
(2519, 'confer', ['11', '2', '5'])
(2519, 'confer', ['2', '2', '5'])
(13508, 'vellum', ['11', '4', '5'])
(12906, 'treatise', ['11', '3', '5'])
(12839, 'tranquility', ['6', '0', '2'])
(3699, 'disorderly', ['3', '2', '4'])
(4202, 'employ', ['4', '2', '4'])
(4044, 'eat', ['6', '0', '3'])
(1126, 'beast', ['3', '7', '9'])
(930, 'avatar', ['11', '2', '3'])
(6563, 'inject', ['10', '3', '5'])
(5655, 'gulf', ['2', '3', '6'])
(13666, 'volcanic', ['10', '3', '4'])
(13526, 'ventilation', ['11', '4', '4'])
(7186, 'ledge', ['5', '4', '9'])
(11514, 'smaller', ['12', '3', '5'])
(1935, 'cess', ['6', '0', '3'])
(4649, 'fable', ['2', '2', '4'])
(3045, 'curt', ['6', '0', '5'])
(9540, 'preclude', ['6', '0', '4'])
(4731, 'fashionable', ['8', '2', '5'])
(7020, 'kiss', ['10', '2', '3'])
(795, 'assets', ['4', '10', '17'])
(6934, 'jovial', ['6', '0', '3'])
(11152, 'sermon', ['6', '0', '4'])
(8107, 'mound', ['3', '4', '5'])
(3997, 'duress', ['1', '4', '6'])
(11938, 'sticky', ['3', '2', '5'])
(11938, 'sticky', ['7', '2', '5'])
(8512, 'occupied', ['1', '2', '4'])
(13434, 'utilitarian', ['1', '2', '4'])
(13434, 'utilitarian', ['9', '2', '4'])
(3801, 'diversity', ['6', '0', '3'])
(12197, 'sundown', ['6', '0', '4'])
(11948, 'stillborn', ['1', '3', '5'])
(4204, 'employment', ['5', '2', '3'])
(1946, 'chalet', ['3', '3', '5'])
(11619, 'solitude', ['2', '2', '5'])
(7435, 'lose', ['1', '2', '5'])
(4637, 'extremity', ['1', '2', '3'])
(12264, 'surprised', ['8', '2', '3'])
(5971, 'holiday', ['6', '0', '5'])
(1340, 'blues', ['2', '3', '5'])
(10139, 'reap', ['5', '3', '6'])
(4090, 'egg', ['11', '2', '4'])
(4090, 'egg', ['12', '2', '4'])
(13627, 'virtual', ['4', '2', '5'])
(13627, 'virtual', ['2', '2', '5'])
(14031, 'yell', ['12', '3', '5'])
(7567, 'mall', ['3', '2', '4'])
(5503, 'grab', ['6', '0', '4'])
(6737, 'interval', ['11', '2', '4'])
(1468, 'brad', ['5', '3', '5'])
(5461, 'goblet', ['12', '3', '5'])
(181, 'adhesion', ['11', '4', '14'])
(5084, 'forgetful', ['3', '2', '5'])
(379, 'alive', ['11', '2', '9'])
(379, 'alive', ['12', '2', '9'])
(379, 'alive', ['8', '2', '9'])
(3970, 'duct', ['5', '4', '6'])
(3970, 'duct', ['5', '4', '6'])
(13156, 'underground', ['1', '2', '4'])
(13156, 'underground', ['3', '2', '4'])
(9655, 'primitive', ['3', '4', '5'])
(1611, 'burdensome', ['5', '4', '8'])
(7187, 'ledger', ['1', '2', '6'])
(3245, 'definitive', ['11', '2', '5'])
(10774, 'roving', ['5', '2', '4'])
(2545, 'conformance', ['5', '2', '5'])
(2545, 'conformance', ['12', '2', '5'])
(12457, 'tawny', ['12', '2', '5'])
(12457, 'tawny', ['3', '2', '5'])
(13215, 'unfinished', ['11', '2', '5'])
(13813, 'weird', ['9', '3', '4'])
(2610, 'conspicuous', ['6', '0', '4'])
(9018, 'pedantic', ['6', '0', '3'])
(4308, 'entertainment', ['6', '0', '2'])
(10055, 'raid', ['10', '3', '4'])
(6697, 'interchange', ['6', '0', '3'])
(13437, 'utilize', ['6', '0', '4'])
(2638, 'consummation', ['2', '2', '3'])
(8463, 'obligatory', ['5', '3', '5'])
(3168, 'debtor', ['6', '0', '5'])
(7627, 'margin', ['6', '0', '3'])
(2686, 'contradictory', ['11', '2', '5'])
(12580, 'theocracy', ['11', '2', '5'])
(12580, 'theocracy', ['1', '2', '5'])
(6676, 'intelligence', ['11', '2', '4'])
(6676, 'intelligence', ['2', '2', '4'])
(7453, 'lover', ['6', '0', '3'])
(9913, 'pup', ['6', '0', '3'])
(13268, 'unjustifiable', ['6', '0', '5'])
(13702, 'wager', ['4', '3', '5'])
(2602, 'consistency', ['2', '2', '3'])
(6026, 'horrible', ['1', '2', '5'])
(6026, 'horrible', ['3', '2', '5'])
(8947, 'passionate', ['10', '2', '4'])
(13377, 'untrue', ['12', '2', '5'])
(12009, 'strategic', ['10', '2', '3'])
(4324, 'enumerate', ['11', '3', '5'])
(5368, 'gentleness', ['6', '0', '3'])
(2471, 'concentric', ['5', '2', '6'])
(2471, 'concentric', ['2', '2', '6'])
(3293, 'delusion', ['6', '0', '4'])
(5814, 'hear', ['8', '2', '4'])
(10268, 'reflux', ['1', '2', '13'])
(10268, 'reflux', ['5', '2', '13'])
(10268, 'reflux', ['4', '2', '13'])
(10268, 'reflux', ['12', '2', '13'])
(10268, 'reflux', ['3', '2', '13'])
(13053, 'tycoon', ['4', '2', '5'])
(12538, 'termite', ['3', '3', '3'])
(6247, 'impeach', ['2', '2', '4'])
(13203, 'uneventful', ['5', '3', '5'])
(5818, 'hearse', ['1', '4', '5'])
(7627, 'margin', ['11', '2', '4'])
(596, 'apartment', ['5', '3', '8'])
(596, 'apartment', ['3', '3', '8'])
(10906, 'saturate', ['2', '2', '5'])
(10906, 'saturate', ['3', '2', '5'])
(12539, 'terms', ['2', '2', '5'])
(13876, 'wife', ['8', '3', '5'])
(12060, 'studio', ['9', '2', '5'])
(1534, 'broadside', ['6', '0', '3'])
(4904, 'fitting', ['6', '0', '2'])
(12755, 'toothed', ['11', '4', '5'])
(4816, 'feverish', ['10', '4', '4'])
(11567, 'snob', ['4', '2', '5'])
(5244, 'funnel', ['11', '2', '4'])
(9671, 'prison', ['1', '2', '5'])
(10991, 'scorpion', ['1', '3', '4'])
(5699, 'hallucination', ['6', '0', '5'])
(4369, 'eradicate', ['1', '3', '5'])
(10037, 'radiate', ['12', '2', '3'])
(2430, 'compliment', ['11', '2', '4'])
(57, 'abstinence', ['2', '4', '12'])
(57, 'abstinence', ['2', '4', '12'])
(5860, 'helix', ['2', '2', '3'])
(10880, 'sandal', ['3', '2', '3'])
(7158, 'lazy', ['2', '2', '4'])
(4671, 'faded', ['5', '2', '3'])
(288, 'aforementioned', ['11', '2', '6'])
(288, 'aforementioned', ['5', '2', '6'])
(7059, 'lack', ['5', '4', '5'])
(13298, 'unobtrusive', ['6', '0', '4'])
(9055, 'pensive', ['1', '2', '5'])
(2723, 'conveyance', ['6', '0', '4'])
(13127, 'uncommon', ['6', '0', '5'])
(12085, 'subdivision', ['6', '0', '4'])
(925, 'autumn', ['7', '3', '3'])
(8193, 'myriad', ['10', '2', '5'])
(8193, 'myriad', ['4', '2', '5'])
(9723, 'profusion', ['6', '0', '3'])
(10532, 'respect', ['6', '0', '4'])
(6209, 'imitate', ['6', '0', '4'])
(6206, 'imagining', ['11', '2', '4'])
(6363, 'incite', ['6', '0', '4'])
(7906, 'ministry', ['6', '0', '4'])
(12587, 'theory', ['5', '7', '18'])
(1917, 'central', ['6', '0', '5'])
(6748, 'intimate', ['6', '0', '3'])
(9300, 'plaster', ['11', '3', '4'])
(4162, 'embed', ['2', '4', '5'])
(11361, 'simile', ['5', '2', '5'])
(12603, 'thicket', ['4', '3', '6'])
(855, 'atrophy', ['5', '6', '14'])
(703, 'argument', ['10', '2', '4'])
(7182, 'leathery', ['3', '2', '4'])
(3672, 'disinfectant', ['12', '3', '3'])
(7748, 'meditative', ['11', '2', '5'])
(7748, 'meditative', ['1', '2', '5'])
(7066, 'laden', ['3', '2', '4'])
(1523, 'brilliant', ['11', '4', '5'])
(9452, 'portico', ['11', '2', '4'])
(9452, 'portico', ['3', '2', '4'])
(5589, 'grinder', ['5', '2', '5'])
(12532, 'tepid', ['2', '3', '5'])
(1555, 'brunette', ['3', '5', '5'])
(13521, 'venison', ['3', '2', '3'])
(2641, 'contagion', ['1', '3', '5'])
(1172, 'belligerent', ['1', '2', '4'])
(1172, 'belligerent', ['10', '2', '4'])
(7868, 'migratory', ['6', '0', '3'])
(240, 'adversary', ['1', '2', '3'])
(8952, 'paste', ['11', '2', '3'])
(9596, 'prescriptive', ['11', '2', '4'])
(10995, 'scourge', ['1', '3', '4'])
(12951, 'tripartite', ['7', '2', '5'])
(11778, 'spook', ['11', '2', '5'])
(7036, 'knob', ['6', '0', '3'])
(6780, 'invalid', ['1', '2', '3'])
(1678, 'cadence', ['6', '0', '4'])
(9487, 'pottery', ['6', '0', '5'])
(1173, 'bellow', ['3', '3', '3'])
(3695, 'disobedience', ['6', '0', '5'])
(11724, 'spencer', ['9', '2', '5'])
(5172, 'frenzy', ['6', '0', '5'])
(2714, 'converse', ['6', '0', '5'])
(2123, 'civilization', ['6', '0', '5'])
(4489, 'excellent', ['6', '0', '3'])
(9593, 'prescient', ['9', '2', '4'])
(3279, 'delight', ['6', '0', '5'])
(9643, 'priesthood', ['6', '0', '2'])
(4132, 'elf', ['6', '0', '3'])
(13928, 'wizard', ['9', '2', '4'])
(2669, 'continuance', ['6', '0', '4'])
(5887, 'hereditary', ['12', '2', '5'])
(5887, 'hereditary', ['9', '2', '5'])
(7058, 'lace', ['11', '3', '4'])
(12862, 'transitive', ['6', '0', '3'])
(473, 'amplify', ['12', '2', '9'])
(6567, 'injured', ['10', '3', '5'])
(11520, 'smell', ['3', '2', '4'])
