"id";"word";"count"
12478;"teeming";18
12479;"teens";4
12480;"teeth";12
12481;"teflon";5
12482;"telegram";5
12483;"telegraph";19
12484;"telephone";10
12485;"telescope";5
12486;"telescopic";11
12487;"television";4
12488;"teller";8
12489;"telling";4
12490;"telltale";10
12491;"temper";8
12492;"tempera";4
12493;"temperament";59
12494;"temperance";9
12495;"temperate";14
12496;"temperature";6
12497;"tempered";5
12498;"tempest";37
12499;"temple";6
12500;"temporal";5
12501;"temporarily";4
12502;"temporary";4
12503;"tempt";4
12504;"temptation";9
12505;"tempting";3
12506;"ten";7
12507;"tenable";3
12508;"tenacious";29
12509;"tenacity";3
12510;"tenancy";4
12511;"tenant";13
12512;"tendency";14
12513;"tender";6
12514;"tenderness";9
12515;"tending";4
12516;"tendon";6
12517;"tenement";9
12518;"tenet";4
12519;"tenets";5
12520;"tenfold";4
12521;"tennis";5
12522;"tense";5
12523;"tensile";5
12524;"tension";6
12525;"tent";9
12526;"tentacle";3
12527;"tentative";5
12528;"tenth";7
12529;"tenths";5
12530;"tenuous";5
12531;"tenure";3
12532;"tepid";9
12533;"term";6
12534;"terminal";11
12535;"terminate";5
12536;"termination";9
12537;"terminus";9
12538;"termite";3
12539;"terms";34
12540;"tern";5
12541;"ternary";7
12542;"terrace";12
12543;"terrestrial";3
12544;"terrible";5
12545;"terribly";4
12546;"terrier";4
12547;"terrific";4
12548;"territorial";8
12549;"territory";10
12550;"terror";5
12551;"terrorism";10
12552;"terrorist";9
12553;"terrorize";5
12554;"terse";5
12555;"tertiary";5
12556;"test";11
12557;"testament";8
12558;"testify";7
12559;"testimonial";4
12560;"testimony";3
12561;"tetanus";5
12562;"tether";13
12563;"tethered";5
12564;"tetrahedral";3
12565;"text";61
12566;"textbook";5
12567;"textile";4
12568;"textural";4
12569;"texture";9
12570;"thankful";3
12571;"thanksgiving";8
12572;"thatch";5
12573;"thaw";9
12574;"theater";3
12575;"theatrical";10
12576;"theft";12
12577;"theism";4
12578;"theistic";4
12579;"theme";6
12580;"theocracy";10
12581;"theocratic";7
12582;"theologian";4
12583;"theological";5
12584;"theology";4
12585;"theorem";10
12586;"theoretical";5
12587;"theory";56
12588;"therapeutic";3
12589;"therapeutics";5
12590;"thereabouts";9
12591;"thereof";5
12592;"therewith";9
12593;"thermal";4
12594;"thermocouple";4
12595;"thermodynamics";4
12596;"thermometer";14
12597;"thermostat";4
12598;"thesaurus";15
12599;"thesis";13
12600;"thick";5
12601;"thicken";11
12602;"thickening";10
12603;"thicket";6
12604;"thickness";5
12605;"thief";36
12606;"thimble";9
12607;"thin";3
12608;"thing";66
12609;"things";7
12610;"thinker";3
12611;"thinking";10
12612;"thirds";4
12613;"thirst";4
12614;"thirsty";4
12615;"thirteen";5
12616;"thirteenth";4
12617;"thistle";5
12618;"thither";5
12619;"thong";5
12620;"thorn";10
12621;"thorny";10
12622;"thoroughbred";26
12623;"thoroughfare";8
12624;"thought";4
12625;"thoughtful";15
12626;"thoughtfulness";4
12627;"thoughtless";9
12628;"thoughts";7
12629;"thousand";4
12630;"thrash";5
12631;"thread";9
12632;"threat";10
12633;"threaten";13
12634;"threatening";11
12635;"threefold";5
12636;"thresh";4
12637;"threshold";7
12638;"thrice";4
12639;"thrift";15
12640;"thrifty";4
12641;"thrill";4
12642;"thrilling";8
12643;"thriving";4
12644;"throat";9
12645;"throb";14
12646;"throbbing";5
12647;"throne";10
12648;"throng";5
12649;"throttle";38
12650;"throw";5
12651;"thrush";3
12652;"thrust";9
12653;"thud";10
12654;"thug";15
12655;"thumb";4
12656;"thump";23
12657;"thumping";15
12658;"thunder";8
12659;"thunderbolt";6
12660;"thundering";8
12661;"thunderstorm";5
12662;"thwart";12
12663;"thyme";5
12664;"tiara";7
12665;"tick";16
12666;"ticker";3
12667;"ticket";12
12668;"tickle";7
12669;"ticklish";3
12670;"tidal";4
12671;"tidbit";8
12672;"tide";9
12673;"tidings";4
12674;"tie";10
12675;"tier";8
12676;"tiff";9
12677;"tiger";3
12678;"tighten";9
12679;"tightness";9
12680;"tights";4
12681;"tilde";4
12682;"tile";11
12683;"tiling";6
12684;"till";11
12685;"tillage";5
12686;"tiller";4
12687;"tilt";10
12688;"tilting";5
12689;"timber";9
12690;"timberland";4
12691;"timbre";5
12692;"time";13
12693;"timely";4
12694;"timid";49
12695;"timidity";10
12696;"tin";4
12697;"tincture";10
12698;"tine";4
12699;"tinge";10
12700;"tingle";11
12701;"tingling";4
12702;"tinker";5
12703;"tinkering";4
12704;"tinnitus";5
12705;"tinsel";24
12706;"tint";6
12707;"tiny";5
12708;"tip";10
12709;"tipsy";3
12710;"tirade";9
12711;"tire";4
12712;"tired";10
12713;"tiredness";4
12714;"tiresome";41
12715;"tissue";34
12716;"tit";8
12717;"titanic";6
12718;"tithe";4
12719;"title";6
12720;"titled";4
12721;"titty";4
12722;"titular";10
12723;"toad";14
12724;"toast";7
12725;"tobacco";4
12726;"toby";4
12727;"tod";4
12728;"today";5
12729;"toe";5
12730;"toga";10
12731;"toil";5
12732;"toilet";13
12733;"toils";3
12734;"token";3
12735;"tolerance";3
12736;"tolerant";8
12737;"tolerate";12
12738;"toleration";24
12739;"toll";10
12740;"tomahawk";5
12741;"tomb";3
12742;"tomcat";3
12743;"tomorrow";5
12744;"ton";5
12745;"tone";7
12746;"tong";3
12747;"tongs";14
12748;"tongue";26
12749;"tonic";5
12750;"tonnage";6
12751;"tonsils";4
12752;"tooling";5
12753;"tooth";4
12754;"toothache";5
12755;"toothed";9
12756;"toothless";5
12757;"top";4
12758;"topaz";5
12759;"topic";5
12760;"topical";4
12761;"topographic";6
12762;"topographical";8
12763;"topography";3
12764;"topple";9
12765;"tor";3
12766;"torch";9
12767;"torment";14
12768;"torn";5
12769;"tornado";10
12770;"torpedo";4
12771;"torrent";5
12772;"torrid";4
12773;"torsion";6
12774;"torso";4
12775;"tort";8
12776;"tortious";7
12777;"tortoise";5
12778;"tortuous";3
12779;"torture";10
12780;"toss";44
12781;"total";5
12782;"totality";5
12783;"totally";10
12784;"tote";3
12785;"totem";4
12786;"touch";5
12787;"touched";3
12788;"touching";7
12789;"touchy";4
12790;"tough";12
12791;"toughness";4
12792;"tour";5
12793;"tourist";3
12794;"tourmaline";3
12795;"tournament";3
12796;"tourniquet";5
12797;"tout";9
12798;"tow";5
12799;"towel";7
12800;"tower";9
12801;"towering";14
12802;"town";5
12803;"townhouse";11
12804;"toxic";5
12805;"toxicology";5
12806;"toxin";5
12807;"toy";3
12808;"trace";9
12809;"traces";7
12810;"trachea";5
12811;"tracing";7
12812;"track";9
12813;"tract";12
12814;"tractable";9
12815;"traction";9
12816;"tractor";4
12817;"trade";4
12818;"trader";5
12819;"tradesman";4
12820;"trading";5
12821;"tradition";4
12822;"traditional";4
12823;"traffic";5
12824;"tragedy";10
12825;"tragic";5
12826;"trail";8
12827;"train";5
12828;"trained";6
12829;"trainer";34
12830;"training";7
12831;"trait";13
12832;"traitor";10
12833;"trajectory";4
12834;"tram";4
12835;"tramp";42
12836;"tramway";7
12837;"trance";13
12838;"tranquil";34
12839;"tranquility";6
12840;"transact";8
12841;"transaction";14
12842;"transatlantic";4
12843;"transcendence";10
12844;"transcendent";4
12845;"transcendental";4
12846;"transcribe";9
12847;"transcriber";4
12848;"transcript";9
12849;"transcription";14
12850;"transfer";78
12851;"transference";9
12852;"transferred";4
12853;"transfixed";9
12854;"transform";7
12855;"transformation";3
12856;"transfusion";4
12857;"transgression";28
12858;"transient";10
12859;"transit";10
12860;"transition";10
12861;"transitional";13
12862;"transitive";3
12863;"transitory";6
12864;"translate";4
12865;"translation";16
12866;"translocation";4
12867;"translucent";10
12868;"transmission";12
12869;"transmit";38
12870;"transmutation";9
12871;"transom";3
12872;"transparency";4
12873;"transparent";9
12874;"transplant";3
12875;"transplantation";6
12876;"transport";5
12877;"transportation";7
12878;"transpose";33
12879;"transposition";5
12880;"transverse";5
12881;"trap";5
12882;"trapping";3
12883;"trappings";7
12884;"traps";4
12885;"trash";17
12886;"trashy";12
12887;"traumatic";4
12888;"travail";3
12889;"travel";4
12890;"traveler";16
12891;"traveling";8
12892;"traverse";3
12893;"travesty";8
12894;"trawl";4
12895;"trawler";5
12896;"tray";6
12897;"treacherous";5
12898;"treachery";6
12899;"tread";10
12900;"treadmill";4
12901;"treason";10
12902;"treasure";5
12903;"treasurer";6
12904;"treasury";3
12905;"treat";16
12906;"treatise";4
12907;"treatment";13
12908;"treaty";3
12909;"treble";5
12910;"tree";3
12911;"trek";5
12912;"trellis";4
12913;"tremble";3
12914;"trembling";4
12915;"tremendous";5
12916;"tremendously";4
12917;"tremor";13
12918;"trench";9
12919;"trend";24
12920;"trending";7
12921;"trendy";3
12922;"trepidation";36
12923;"trespass";3
12924;"triad";4
12925;"triangle";15
12926;"triangular";9
12927;"tribe";8
12928;"tribulation";5
12929;"tribunal";14
12930;"tribune";5
12931;"tributary";8
12932;"tribute";4
12933;"trick";10
12934;"trickery";12
12935;"trickle";4
12936;"tricky";10
12937;"tricycle";4
12938;"trident";10
12939;"trifle";12
12940;"trig";4
12941;"trigger";3
12942;"trigonometry";6
12943;"trillion";3
12944;"trim";5
12945;"trimmer";4
12946;"trimming";5
12947;"trine";5
12948;"trinity";3
12949;"trio";7
12950;"trip";9
12951;"tripartite";5
12952;"triple";9
12953;"triplet";8
12954;"triplicate";5
12955;"tripod";10
12956;"tripping";14
12957;"trite";5
12958;"tritium";6
12959;"triumph";8
12960;"triumphant";9
12961;"troll";3
12962;"trolley";6
12963;"trombone";5
12964;"troop";4
12965;"trooper";4
12966;"troops";4
12967;"trophy";12
12968;"tropical";3
12969;"trot";8
12970;"troublesome";6
12971;"trough";14
12972;"troupe";4
12973;"trousers";5
12974;"trout";6
12975;"trowel";5
12976;"truce";11
12977;"truck";7
12978;"true";6
12979;"truism";3
12980;"trump";3
12981;"trumpet";10
12982;"trumpeter";9
12983;"truncate";5
12984;"truncated";3
12985;"trundle";8
12986;"trunk";24
12987;"truss";13
12988;"trust";3
12989;"trustee";7
12990;"trusty";3
12991;"truth";4
12992;"truthful";3
12993;"truthfulness";5
12994;"tryout";4
12995;"tub";5
12996;"tube";5
12997;"tubular";5
12998;"tubule";5
12999;"tuck";5
13000;"tucker";5
13001;"tufted";4
13002;"tug";9
13003;"tuition";3
13004;"tulip";3
13005;"tumble";10
13006;"tumbler";5
13007;"tumor";19
13008;"tumour";11
13009;"tumult";32
13010;"tumultuous";5
13011;"tun";12
13012;"tuna";4
13013;"tunable";5
13014;"tune";8
13015;"tunic";6
13016;"tuning";7
13017;"tunnel";36
13018;"turban";5
13019;"turbidity";6
13020;"turbine";4
13021;"turbulence";19
13022;"turbulent";5
13023;"turf";5
13024;"turmeric";4
13025;"turmoil";13
13026;"turn";4
13027;"turning";5
13028;"turnkey";5
13029;"turnpike";5
13030;"turntable";3
13031;"turquoise";4
13032;"turret";6
13033;"turtleneck";5
13034;"tussle";3
13035;"tutelage";5
13036;"tutor";10
13037;"tweak";3
13038;"twelfth";10
13039;"twelve";6
13040;"twentieth";4
13041;"twenty";4
13042;"twig";5
13043;"twilight";13
13044;"twill";14
13045;"twin";64
13046;"twine";13
13047;"twinkle";8
13048;"twins";5
13049;"twist";10
13050;"twisted";5
13051;"twitch";8
13052;"twofold";9
13053;"tycoon";5
13054;"type";3
13055;"typewriter";5
13056;"typhoon";9
13057;"typically";4
13058;"typist";5
13059;"typography";5
13060;"tyrannical";4
13061;"tyranny";6
13062;"tyrant";8
13063;"tyre";8
13064;"ubiquitous";4
13065;"ubiquity";10
13066;"ugliness";10
13067;"ugly";5
13068;"ulcer";9
13069;"ulterior";13
13070;"ultimate";3
13071;"ultimately";5
13072;"ultimatum";13
13073;"ultimo";5
13074;"ultraviolet";5
13075;"umbilical";5
13076;"umbra";4
13077;"umbrella";13
13078;"umpire";11
13079;"unabashed";15
13080;"unabated";5
13081;"unable";5
13082;"unacceptable";5
13083;"unaccompanied";5
13084;"unaccountable";13
13085;"unacknowledged";17
13086;"unadulterated";9
13087;"unaided";5
13088;"unaltered";10
13089;"unambiguous";5
13090;"unanimity";7
13091;"unanimous";4
13092;"unanimously";6
13093;"unanticipated";5
13094;"unapproved";3
13095;"unarmed";4
13096;"unassisted";9
13097;"unassuming";3
13098;"unattached";5
13099;"unattainable";3
13100;"unattended";4
13101;"unattractive";5
13102;"unauthorized";10
13103;"unavoidable";9
13104;"unaware";10
13105;"unbalanced";5
13106;"unbearable";4
13107;"unbeaten";6
13108;"unbelief";10
13109;"unbelievable";4
13110;"unbiased";3
13111;"unborn";4
13112;"unbound";3
13113;"unbounded";5
13114;"unbreakable";5
13115;"unbridled";11
13116;"unbroken";28
13117;"uncanny";4
13118;"uncaring";4
13119;"uncertain";9
13120;"unchallenged";3
13121;"unchangeable";10
13122;"unchanged";10
13123;"unclaimed";6
13124;"uncle";4
13125;"unclean";10
13126;"uncomfortable";10
13127;"uncommon";5
13128;"uncommonly";3
13129;"uncompromising";3
13130;"unconcerned";5
13131;"unconfirmed";6
13132;"unconnected";51
13133;"unconscionable";4
13134;"unconscious";8
13135;"unconsciousness";3
13136;"unconstitutional";10
13137;"unconstrained";10
13138;"uncontested";5
13139;"uncontrollable";9
13140;"uncontrolled";5
13141;"unconventional";5
13142;"unconvinced";8
13143;"uncooked";5
13144;"uncorrelated";4
13145;"uncover";28
13146;"uncritical";4
13147;"uncut";5
13148;"undecided";16
13149;"undefined";9
13150;"undeniable";4
13151;"undercover";5
13152;"undercurrent";24
13153;"underestimate";13
13154;"undergo";3
13155;"undergraduate";5
13156;"underground";13
13157;"underlie";9
13158;"underline";10
13159;"undermined";3
13160;"underneath";5
13161;"underpaid";3
13162;"underpants";5
13163;"underscore";4
13164;"undersized";4
13165;"understanding";15
13166;"understood";4
13167;"undertake";48
13168;"undertaker";3
13169;"undertaking";28
13170;"underwood";5
13171;"underwrite";5
13172;"underwriter";5
13173;"undeserved";5
13174;"undesirable";3
13175;"undesired";10
13176;"undeveloped";3
13177;"undirected";5
13178;"undisclosed";9
13179;"undiscovered";4
13180;"undisputed";3
13181;"undisturbed";10
13182;"undivided";9
13183;"undo";4
13184;"undoing";6
13185;"undoubted";3
13186;"undress";16
13187;"undressed";10
13188;"undue";5
13189;"undying";5
13190;"unearned";5
13191;"unearth";8
13192;"uneasiness";4
13193;"uneasy";4
13194;"uneducated";10
13195;"unemployed";11
13196;"unencumbered";3
13197;"unending";4
13198;"unequal";12
13199;"unequalled";4
13200;"unequivocal";3
13201;"unequivocally";4
13202;"uneven";9
13203;"uneventful";5
13204;"unexpected";34
13205;"unexpectedly";7
13206;"unexplained";14
13207;"unexplored";3
13208;"unfailing";3
13209;"unfair";13
13210;"unfairness";14
13211;"unfaithful";5
13212;"unfamiliar";3
13213;"unfavorable";9
13214;"unfettered";3
13215;"unfinished";10
13216;"unflinching";5
13217;"unfold";26
13218;"unforeseen";10
13219;"unforgiving";5
13220;"unfortunate";5
13221;"unfriendly";8
13222;"unfulfilled";9
13223;"unfurnished";10
13224;"ungodly";4
13225;"ungrateful";5
13226;"unguarded";9
13227;"unhappiness";3
13228;"unhappy";16
13229;"unharmed";5
13230;"unhealthy";14
13231;"unhindered";4
13232;"unholy";4
13233;"unicorn";7
13234;"unification";6
13235;"uniform";5
13236;"uniformity";4
13237;"uniformly";4
13238;"unimaginable";30
13239;"unimportant";8
13240;"unimpressed";4
13241;"unimproved";7
13242;"uninfected";8
13243;"uninformed";6
13244;"uninhabited";10
13245;"uninitiated";10
13246;"uninspired";3
13247;"unintelligible";5
13248;"unintended";4
13249;"unintentional";12
13250;"unintentionally";4
13251;"uninterested";14
13252;"uninteresting";9
13253;"uninterrupted";7
13254;"uninvited";3
13255;"union";16
13256;"unique";12
13257;"unison";11
13258;"unit";3
13259;"unitary";4
13260;"unite";3
13261;"united";3
13262;"unity";8
13263;"universal";5
13264;"universality";3
13265;"universe";4
13266;"university";5
13267;"unjust";5
13268;"unjustifiable";9
13269;"unjustified";10
13270;"unkind";5
13271;"unknowable";4
13272;"unknown";4
13273;"unlawful";10
13274;"unleash";4
13275;"unlicensed";4
13276;"unlike";5
13277;"unlimited";11
13278;"unload";9
13279;"unloaded";4
13280;"unlock";5
13281;"unlucky";45
13282;"unmanageable";10
13283;"unmarked";5
13284;"unmarried";5
13285;"unmask";4
13286;"unmatched";9
13287;"unmistakable";13
13288;"unmitigated";9
13289;"unmoved";11
13290;"unnamed";6
13291;"unnatural";8
13292;"unnecessary";12
13293;"unneeded";5
13294;"unnoticed";8
13295;"unnumbered";4
13296;"unobserved";3
13297;"unobstructed";6
13298;"unobtrusive";4
13299;"unoccupied";69
13300;"unofficial";4
13301;"unopened";5
13302;"unopposed";3
13303;"unordered";7
13304;"unorganized";3
13305;"unorthodox";4
13306;"unpack";8
13307;"unpaid";14
13308;"unpleasant";7
13309;"unpopular";10
13310;"unprecedented";9
13311;"unpredictable";36
13312;"unprepared";8
13313;"unpretentious";5
13314;"unproductive";10
13315;"unprofitable";26
13316;"unprotected";4
13317;"unproven";4
13318;"unpublished";4
13319;"unquestionable";6
13320;"unquestionably";4
13321;"unquestioned";8
13322;"unread";5
13323;"unreal";42
13324;"unrealistic";5
13325;"unrecorded";4
13326;"unregistered";5
13327;"unregulated";5
13328;"unrelated";8
13329;"unrelenting";5
13330;"unreliable";5
13331;"unrepentant";5
13332;"unrequited";7
13333;"unresolved";5
13334;"unrest";9
13335;"unrestrained";4
13336;"unrestricted";3
13337;"unruly";13
13338;"unsafe";6
13339;"unsatisfactory";38
13340;"unsatisfied";10
13341;"unsavory";5
13342;"unscathed";6
13343;"unscientific";5
13344;"unscrupulous";5
13345;"unseat";5
13346;"unseen";5
13347;"unselfish";3
13348;"unsettled";39
13349;"unsightly";6
13350;"unsophisticated";10
13351;"unspeakable";3
13352;"unspecified";5
13353;"unstable";10
13354;"unsteady";12
13355;"unsuccessful";4
13356;"unsuitable";4
13357;"unsung";3
13358;"unsupported";3
13359;"unsurpassed";6
13360;"unsuspecting";3
13361;"unsustainable";3
13362;"unsweetened";5
13363;"unsympathetic";5
13364;"untamed";4
13365;"untenable";4
13366;"untested";4
13367;"unthinkable";10
13368;"untidy";9
13369;"untie";3
13370;"untimely";5
13371;"untitled";4
13372;"untold";34
13373;"untouched";5
13374;"untoward";36
13375;"untrained";16
13376;"untranslated";3
13377;"untrue";34
13378;"untrustworthy";7
13379;"unused";8
13380;"unusual";8
13381;"unusually";3
13382;"unveil";4
13383;"unveiling";4
13384;"unverified";4
13385;"unwarranted";10
13386;"unwary";3
13387;"unwashed";4
13388;"unwavering";4
13389;"unwelcome";5
13390;"unwell";5
13391;"unwilling";9
13392;"unwillingly";5
13393;"unwillingness";5
13394;"unwind";3
13395;"unwise";4
13396;"unwitting";5
13397;"unwittingly";4
13398;"unworthy";8
13399;"unwritten";4
13400;"unyielding";24
13401;"upheaval";4
13402;"uphill";13
13403;"upholstery";6
13404;"upland";6
13405;"uplands";5
13406;"uplift";3
13407;"upper";6
13408;"upright";12
13409;"uprising";5
13410;"uproar";13
13411;"upset";5
13412;"upshot";9
13413;"upstairs";5
13414;"upstart";4
13415;"upwards";5
13416;"uranium";5
13417;"urban";5
13418;"urchin";54
13419;"urge";4
13420;"urgency";14
13421;"urgent";34
13422;"urinalysis";9
13423;"urn";15
13424;"usage";10
13425;"usefully";3
13426;"usefulness";14
13427;"useless";9
13428;"usher";28
13429;"usual";17
13430;"usurp";12
13431;"usurped";4
13432;"usury";5
13433;"utensil";8
13434;"utilitarian";4
13435;"utility";8
13436;"utilization";10
13437;"utilize";4
13438;"utmost";5
13439;"utopian";9
13440;"utterance";3
13441;"utterly";4
13442;"vacancy";14
13443;"vacation";7
13444;"vaccination";4
13445;"vaccine";5
13446;"vacuolar";3
13447;"vacuole";4
13448;"vacuous";12
13449;"vacuum";5
13450;"vague";12
13451;"vagueness";36
13452;"vainly";5
13453;"valance";4
13454;"vale";5
13455;"valet";5
13456;"valiant";3
13457;"validity";3
13458;"valley";5
13459;"valor";4
13460;"valuable";4
13461;"valuation";9
13462;"valve";10
13463;"vamp";8
13464;"vampire";5
13465;"van";5
13466;"vane";10
13467;"vanguard";5
13468;"vanilla";3
13469;"vanish";36
13470;"vanished";5
13471;"vanity";6
13472;"vanquish";3
13473;"vapor";5
13474;"vara";4
