word,joy,sadness,fear,anger,trust,disgust,surprise,anticipation
secret,0,0,0,0,0,0,0,0
inadequate,0,0,0,0,0,0,0,0
inadequate,0,0,0,0,0,0,0,0
inadequate,0,0,0,0,0,0,0,0
inadequate,0,0,0,0,0,0,0,0
inadequate,0,0,2,3,0,2,1,1
tongue,1,0,0,0,0,1,0,0
tongue,0,0,0,0,0,0,0,0
tongue,1,1,1,1,1,1,1,1
tongue,0,1,1,0,2,0,0,0
tongue,0,0,0,0,2,0,1,1
glimmer,0,0,0,0,0,0,0,0
glimmer,1,1,0,0,0,0,0,0
glimmer,0,0,0,0,0,0,0,0
glimmer,0,0,0,0,0,0,0,0
breath,0,0,0,0,0,0,0,0
breath,1,1,1,1,1,1,1,1
breath,0,0,0,0,0,0,0,0
breath,0,0,0,0,0,0,0,0
scaffold,0,0,0,0,0,0,0,0
scaffold,0,0,0,0,0,0,0,0
scaffold,0,0,2,0,0,0,0,0
scaffold,1,1,1,1,1,1,1,1
scaffold,0,0,0,0,0,0,0,0
precede,0,0,0,0,0,0,0,0
precede,1,0,0,0,0,0,0,3
precede,0,0,0,0,0,0,0,0
precede,0,0,0,0,0,0,0,0
precede,0,0,0,0,0,0,0,2
thoroughbred,0,0,0,0,1,0,0,0
thoroughbred,0,0,0,0,0,0,0,0
thoroughbred,1,0,0,0,3,0,0,0
thoroughbred,0,0,0,0,0,0,0,0
thoroughbred,0,0,0,0,2,0,0,1
parenthesis,0,0,0,0,0,0,0,0
parenthesis,0,0,0,0,0,0,0,0
parenthesis,0,0,0,0,1,0,0,0
parenthesis,0,0,0,0,0,0,0,0
redundancy,0,0,0,0,0,0,0,0
redundancy,0,0,0,0,0,0,0,0
redundancy,0,1,2,2,0,2,0,0
redundancy,0,1,1,1,0,0,0,0
redundancy,0,0,0,0,0,0,0,0
mint,1,1,0,0,0,0,0,0
mint,0,0,0,0,0,0,0,0
mint,1,1,0,0,0,0,0,1
mint,1,0,0,0,0,0,0,0
mint,0,0,0,0,0,0,0,0
farm,0,0,0,0,0,0,0,0
farm,0,0,0,0,0,0,0,0
farm,0,0,0,0,0,0,0,0
farm,0,0,0,0,0,0,0,0
phantom,0,0,0,0,0,0,0,0
phantom,0,1,2,1,1,1,2,1
phantom,0,0,0,0,0,1,0,0
phantom,0,0,0,0,0,0,0,0
phantom,0,0,3,1,0,2,2,2
captivate,0,0,0,0,0,0,0,0
captivate,0,0,0,0,0,0,0,0
captivate,0,0,0,0,0,0,0,0
canker,0,2,0,0,0,1,0,0
canker,0,0,0,0,0,1,0,0
canker,0,0,0,1,0,0,1,0
canker,0,1,1,0,0,2,1,0
canker,0,1,1,1,0,3,0,1
pyramid,0,0,0,0,0,0,0,0
pyramid,0,0,0,0,0,0,0,0
pyramid,0,0,0,0,0,0,0,0
pyramid,0,1,0,1,0,1,0,0
pyramid,0,1,2,3,0,1,1,0
whistle,0,0,0,0,0,0,0,0
whistle,0,0,0,0,0,0,0,0
whistle,0,0,0,0,0,0,0,0
whistle,0,0,0,0,0,0,0,0
ordination,2,0,0,0,2,0,0,0
ordination,2,0,0,0,1,0,0,2
ordination,2,1,2,0,3,1,0,2
prose,0,0,0,0,0,0,0,0
prose,0,0,0,0,0,0,0,0
prose,1,0,0,0,0,0,0,0
prose,0,0,0,0,0,0,0,0
indulge,1,0,0,0,0,1,0,0
indulge,0,0,0,0,1,2,0,1
indulge,0,0,0,0,0,1,0,0
farm,1,0,0,0,0,0,0,0
farm,0,0,0,0,0,0,0,0
farm,1,0,0,0,2,0,0,2
farm,0,0,0,0,0,0,0,0
resident,0,0,0,0,0,0,0,0
resident,0,0,0,0,0,0,0,0
resident,1,0,0,0,2,0,0,0
resident,0,0,0,0,0,0,0,0
resident,0,0,0,0,0,0,0,0
spice,0,0,0,0,0,0,1,0
spice,0,0,0,0,0,0,0,0
spice,0,0,0,0,0,0,0,0
spice,0,0,0,0,0,0,1,0
spice,0,0,0,0,0,0,0,0
discrimination,0,0,0,0,0,0,0,0
discrimination,0,2,1,2,0,1,0,0
discrimination,0,3,2,0,0,2,0,3
discrimination,0,0,0,0,0,0,0,1
majority,2,1,0,0,2,0,0,0
majority,2,2,1,1,3,1,0,2
majority,2,0,1,0,3,0,0,0
senseless,0,2,1,0,0,0,0,0
senseless,0,0,0,0,0,0,0,0
senseless,0,0,0,0,0,0,0,0
senseless,0,2,2,1,0,1,2,0
keystone,0,0,0,0,3,0,0,0
keystone,0,0,0,0,0,0,0,0
keystone,1,0,0,0,1,0,0,1
succeeding,3,0,0,0,3,0,0,3
succeeding,3,0,0,0,2,0,2,0
succeeding,3,0,1,0,1,0,0,2
succeeding,3,0,1,0,1,0,0,2
succeeding,3,0,0,0,0,0,0,0
handy,0,0,0,0,0,0,0,0
handy,1,1,1,1,1,1,1,1
handy,0,0,0,0,0,0,0,0
handy,0,0,0,0,0,0,0,0
acquire,1,0,0,0,0,0,0,2
acquire,1,1,0,0,1,0,1,1
acquire,0,0,0,0,0,0,0,0
acquire,1,0,0,0,0,0,1,1
simmer,0,0,0,0,0,0,0,0
simmer,1,1,1,1,1,1,1,1
simmer,0,0,0,3,1,1,0,2
simmer,0,0,0,0,0,0,0,0
simmer,0,0,0,2,0,0,0,1
art,1,0,0,0,0,0,0,0
art,0,0,0,0,0,0,0,0
art,1,0,0,0,0,0,0,0
art,0,0,0,0,0,0,0,0
art,0,0,0,0,0,0,0,0
art,0,0,0,0,0,0,0,0
gape,0,0,0,0,0,0,0,0
gape,0,0,0,0,0,0,0,0
gape,0,0,1,0,0,0,2,0
gape,0,0,0,0,0,0,0,0
rail,0,2,2,2,0,2,0,2
rail,0,1,0,0,0,0,0,0
rail,0,0,0,0,0,0,0,0
patent,0,0,0,0,2,0,0,0
patent,0,0,0,0,0,0,0,0
patent,0,0,0,0,0,0,0,0
patent,0,0,0,0,1,0,0,0
patent,0,0,0,0,0,0,0,0
patent,0,0,0,0,0,0,0,0
patent,0,0,0,0,1,0,0,0
patent,0,0,0,0,0,0,0,0
patent,1,0,1,0,1,0,0,0
patent,0,0,0,0,0,0,0,0
patent,1,0,0,0,1,0,0,1
patent,0,0,0,1,2,0,0,0
patent,0,0,0,0,0,0,0,0
patent,0,0,0,0,0,0,0,0
patent,0,0,0,0,1,0,0,0
patent,0,0,0,0,0,0,0,0
argument,0,2,1,3,1,3,0,0
argument,0,0,0,0,0,0,0,0
argument,0,1,2,2,0,1,1,3
argument,0,0,0,0,1,0,0,0
argument,0,0,0,2,0,2,0,0
timid,0,0,1,1,0,0,0,0
timid,0,3,3,0,0,2,0,0
timid,0,2,3,0,0,0,0,0
timid,0,2,3,0,1,1,1,2
timid,0,0,2,0,0,0,0,0
hazard,0,0,1,0,0,0,0,1
hazard,0,1,2,1,1,1,2,2
hazard,0,1,2,2,1,1,1,1
hazard,0,2,2,0,0,0,0,0
hazard,0,0,0,0,0,0,0,0
critic,0,0,1,2,0,2,0,0
critic,0,0,0,0,0,0,0,0
critic,0,1,2,1,0,0,0,0
critic,0,1,2,2,1,1,1,3
critic,0,2,0,0,0,0,0,0
slur,0,1,1,2,0,1,0,0
slur,0,0,0,0,0,0,0,0
slur,0,2,2,2,0,3,1,3
swarm,0,0,3,0,0,2,1,0
swarm,0,0,0,0,0,2,2,0
swarm,0,0,0,0,0,0,0,0
swarm,0,0,0,0,0,0,0,0
action,0,0,0,0,0,0,1,0
action,0,0,0,0,0,0,0,0
action,1,0,1,2,1,1,2,0
action,0,0,0,0,0,0,0,0
protector,0,0,0,0,3,0,0,0
protector,0,0,0,0,2,0,0,1
protector,0,0,0,0,3,0,0,0
protector,0,0,0,0,0,0,0,0
protector,0,0,0,0,1,0,0,0
deed,0,0,0,0,2,0,0,0
deed,0,0,0,0,0,0,0,0
deed,1,0,0,0,3,0,0,0
deed,1,1,1,1,1,1,1,1
profusion,0,0,0,0,0,0,0,0
profusion,0,0,0,0,0,0,0,0
profusion,0,0,0,0,0,0,0,0
curse,0,1,2,3,0,1,0,0
curse,0,2,3,3,0,2,0,0
curse,0,1,0,1,0,1,0,0
curse,0,1,0,0,0,0,0,0
curse,0,2,2,3,2,3,1,0
bridle,0,0,0,0,0,0,0,0
bridle,0,0,0,0,0,0,0,0
bridle,1,1,1,1,1,1,1,1
don,1,0,0,0,2,0,0,0
don,0,0,0,0,0,0,0,0
don,0,0,0,0,0,0,0,0
don,0,0,0,0,3,0,0,1
engineer,0,0,0,0,0,0,0,0
engineer,1,1,1,1,1,1,1,1
engineer,1,0,0,0,1,0,0,0
engineer,0,0,0,0,0,0,0,0
engineer,0,0,0,0,2,0,0,0
countenance,0,0,0,0,0,0,0,0
countenance,0,0,0,0,0,0,0,0
countenance,0,0,0,0,0,0,0,0
countenance,1,1,1,1,1,1,1,1
countenance,0,0,0,0,0,0,0,0
splice,0,0,1,0,0,1,0,0
splice,0,0,0,0,0,0,1,0
splice,0,0,0,0,0,0,0,0
bury,0,0,0,0,0,0,0,0
bury,0,2,0,0,0,0,0,0
bury,0,0,0,0,0,0,0,0
bury,0,2,1,2,0,1,0,0
bury,1,1,3,0,1,2,0,1
efficient,0,0,0,0,0,0,0,0
efficient,0,0,0,0,0,0,0,0
efficient,0,0,0,0,2,0,0,0
efficient,1,0,0,0,2,0,0,1
cream,2,0,0,0,0,0,0,0
cream,2,0,0,0,0,0,0,0
swarm,0,0,0,0,2,0,0,0
swarm,0,0,1,0,0,1,2,0
swarm,0,0,0,0,0,0,0,0
vista,0,0,0,0,0,0,0,0
vista,0,0,0,0,0,0,0,0
vista,1,1,1,0,1,0,1,1
vista,0,0,0,0,0,0,0,0
shackle,0,2,3,2,0,2,0,0
shackle,0,3,3,3,0,3,0,0
shackle,0,3,3,2,0,3,1,1
shackle,0,0,0,0,0,0,0,0
shackle,0,3,2,1,0,1,0,1
worship,2,0,1,0,2,0,0,1
worship,2,0,0,0,2,0,0,0
worship,2,0,3,0,3,0,0,3
worship,2,0,1,0,2,0,0,0
worship,2,1,2,0,3,1,0,2
crisp,0,0,0,0,0,0,0,0
crisp,0,0,0,0,0,0,0,0
crisp,0,0,0,0,0,0,0,0
crisp,0,0,0,0,0,0,0,0
overture,0,0,0,0,0,0,0,2
overture,0,0,0,0,1,0,0,1
overture,0,0,0,0,1,0,0,0
haunt,0,3,3,1,0,2,2,1
haunt,0,0,0,0,0,0,0,0
haunt,0,0,2,0,0,0,0,0
haunt,0,0,0,0,0,0,0,0
haunt,0,1,2,1,0,0,0,0
assembly,1,0,0,0,2,0,0,1
assembly,1,1,1,1,0,0,0,1
assembly,0,0,0,0,2,0,0,0
assembly,1,0,0,0,2,0,0,2
conceal,0,0,0,0,0,0,0,0
conceal,0,0,0,0,0,0,0,0
conceal,0,0,0,0,0,0,0,0
atonement,0,2,0,0,0,1,0,1
atonement,0,0,0,0,0,0,0,0
atonement,0,0,0,0,0,0,0,0
atonement,0,0,0,0,0,0,0,0
atonement,0,2,1,0,2,0,0,2
art,2,1,1,1,1,1,1,1
art,2,1,0,0,0,1,0,0
art,2,1,1,1,1,1,1,0
coincide,0,0,0,0,0,0,0,0
coincide,0,0,0,0,0,0,0,1
coincide,0,0,1,0,0,0,0,3
coincide,0,0,0,0,0,0,0,0
coincide,0,0,0,0,0,0,0,1
book,0,0,0,0,3,0,0,0
book,0,0,0,0,0,0,0,0
book,0,0,0,0,0,0,0,1
book,0,0,0,0,0,0,0,0
book,0,0,0,0,1,0,0,0
disparity,0,3,2,2,2,3,2,0
disparity,1,2,1,1,0,0,0,0
disparity,0,0,0,2,0,2,0,0
haunt,0,1,1,0,0,0,0,0
haunt,0,0,0,0,0,0,0,0
haunt,0,1,0,0,0,0,0,0
haunt,1,1,1,1,1,1,1,1
haunt,0,0,0,0,0,0,0,0
pronounce,0,0,0,0,0,0,0,0
pronounce,0,0,0,0,0,0,0,0
pronounce,0,0,0,0,1,0,2,2
outdo,0,0,1,1,0,0,1,1
outdo,1,0,0,0,0,0,0,0
outdo,0,0,0,0,0,0,0,0
outdo,0,0,0,0,0,0,0,0
outdo,1,1,1,1,1,1,1,1
outdo,0,0,0,0,0,0,0,0
outdo,1,1,1,2,0,0,2,0
outdo,0,0,0,0,1,0,0,0
outdo,0,0,0,0,0,0,0,0
outdo,0,0,0,0,0,0,0,0
outdo,0,0,0,0,0,0,0,0
unlucky,0,3,3,1,0,2,0,0
unlucky,0,3,2,2,0,1,2,3
unlucky,0,1,0,0,0,0,0,0
unlucky,0,3,2,2,0,1,1,0
senseless,0,0,0,1,0,2,1,0
senseless,0,1,1,1,0,1,1,0
senseless,0,1,0,1,0,0,1,0
senseless,0,1,1,1,0,1,0,0
mystic,1,1,1,1,1,1,1,1
mystic,0,0,0,0,0,0,0,0
mystic,0,0,0,0,0,0,0,0
mystic,0,0,0,0,0,0,0,0
tempest,0,0,0,0,0,0,0,0
tempest,0,0,0,2,0,0,0,1
tempest,0,0,1,0,0,0,0,0
tempest,0,0,1,0,0,0,0,0
powerful,0,0,0,0,0,0,0,0
powerful,0,0,3,3,2,2,1,2
powerful,1,0,2,3,2,3,2,2
tunnel,0,1,0,0,0,1,0,0
tunnel,0,0,1,0,0,0,0,0
tunnel,0,0,0,0,0,0,0,0
tunnel,0,0,0,0,0,0,0,0
tease,1,1,1,1,2,1,2,1
tease,1,0,1,2,0,1,0,0
tease,0,1,0,0,0,0,0,0
tease,0,0,0,0,0,0,0,0
tease,0,0,0,1,0,1,0,0
late,0,3,0,1,0,0,0,2
late,0,2,0,0,0,2,1,1
late,0,3,0,0,0,0,1,1
late,0,2,1,1,0,1,1,1
moderator,0,0,0,0,2,0,0,0
moderator,0,0,0,0,0,0,0,0
moderator,0,0,0,0,2,0,0,0
covenant,0,0,0,0,2,0,0,0
covenant,0,0,0,0,0,0,0,0
covenant,0,0,0,0,2,0,0,0
covenant,0,0,1,0,3,0,0,3
rust,0,1,0,0,0,1,0,0
rust,0,0,0,0,0,0,0,0
rust,0,0,0,0,0,0,0,0
rust,0,0,0,0,0,1,0,0
rust,0,0,0,0,0,0,0,0
insert,0,0,0,0,0,0,0,0
insert,0,0,0,0,0,0,0,0
insert,0,0,1,1,0,0,2,0
widespread,0,0,0,0,0,0,0,0
widespread,0,0,0,0,0,0,0,0
widespread,0,0,0,0,0,0,0,0
widespread,0,0,0,0,0,0,0,0
widespread,0,0,0,0,0,0,0,0
covenant,1,0,1,0,2,0,0,0
covenant,0,1,1,0,0,0,0,0
covenant,0,0,1,0,3,0,0,0
covenant,0,0,0,0,0,0,0,0
covenant,1,0,1,0,3,0,0,2
lookout,0,0,0,0,2,0,0,0
lookout,0,0,0,0,0,0,0,0
lookout,0,0,1,0,1,0,0,2
lookout,0,0,1,0,0,0,1,0
lookout,0,0,0,0,0,0,0,0
lookout,0,1,3,1,3,0,2,2
forecast,0,0,0,0,0,0,1,2
forecast,0,0,0,0,0,0,0,0
forecast,1,1,2,0,2,0,3,3
forecast,0,0,0,0,0,0,0,0
prisoner,0,0,0,0,0,0,0,0
prisoner,0,2,1,2,0,1,0,0
prisoner,0,2,3,3,0,1,0,0
prisoner,0,0,1,0,0,0,0,0
incompetence,0,1,2,2,0,2,0,0
incompetence,0,0,0,0,0,1,0,0
incompetence,0,1,3,3,1,3,0,0
incompetence,0,0,0,0,2,0,0,0
incompetence,0,0,0,0,0,0,0,0
rarity,0,0,0,0,0,0,0,0
rarity,0,0,0,0,0,0,2,0
rarity,0,1,2,1,0,1,3,0
rarity,0,0,0,0,0,0,0,0
seer,1,0,0,0,1,0,0,0
seer,0,0,0,0,0,0,0,0
seer,0,0,0,0,0,0,0,0
seer,0,1,0,0,0,0,1,1
seer,0,0,1,0,0,0,1,1
den,0,0,1,0,0,0,0,0
den,0,0,0,0,0,0,0,0
den,1,1,1,1,1,1,1,1
den,0,0,0,0,0,0,0,0
den,1,0,0,0,0,0,0,0
suffix,0,0,0,0,1,0,0,1
suffix,0,0,0,0,0,0,0,0
suffix,0,0,0,0,0,0,0,0
usher,0,0,0,0,2,0,0,2
usher,0,0,0,0,0,0,0,0
usher,0,0,0,0,0,0,0,0
usher,0,0,0,0,0,0,0,0
facsimile,0,0,0,0,0,0,0,0
facsimile,0,0,0,0,0,0,0,0
facsimile,1,1,1,1,1,1,1,1
facsimile,1,0,0,1,1,1,0,0
facsimile,0,0,0,0,2,0,0,0
facsimile,0,0,0,0,2,0,0,0
sin,0,0,0,0,0,0,0,0
sin,0,0,0,0,1,1,0,0
sin,0,0,2,1,2,2,0,0
sin,0,3,3,2,0,2,0,1
fervor,1,1,0,2,1,0,1,1
fervor,0,0,0,0,0,0,0,0
fervor,1,0,1,2,3,0,0,2
exile,0,1,1,1,0,0,0,0
exile,0,1,0,0,0,0,0,0
exile,0,3,3,3,0,3,0,1
exile,0,3,3,3,0,2,0,0
exile,0,0,0,0,0,0,0,0
sage,0,0,0,0,0,0,0,0
sage,0,0,0,0,0,0,0,0
sage,0,0,0,0,0,0,0,0
sage,0,0,0,0,3,0,0,1
sage,0,0,0,0,2,0,0,0
fee,0,0,0,0,0,0,0,0
fee,0,0,0,0,0,0,0,0
fee,0,0,0,0,0,0,1,0
fee,1,0,0,0,1,0,1,2
oracle,0,0,0,0,1,0,1,3
oracle,1,1,2,0,1,0,0,2
oracle,0,0,0,0,0,0,0,1
oracle,0,0,0,0,0,0,0,0
gust,0,0,0,0,0,0,0,0
gust,0,0,0,0,0,0,0,0
gust,0,0,0,0,0,0,0,0
gust,0,0,0,0,0,0,0,0
gust,0,0,0,0,0,0,0,0
abomination,0,0,0,0,0,0,0,0
abomination,0,0,2,0,0,3,0,0
abomination,0,0,0,0,0,0,0,0
abomination,0,2,2,1,0,0,0,1
jam,0,0,0,0,0,0,0,0
jam,0,0,0,0,0,0,0,0
jam,0,0,0,0,0,0,0,0
jam,1,0,0,0,0,0,0,0
obligation,0,0,0,0,0,0,0,0
obligation,0,0,0,1,0,0,0,0
obligation,0,0,0,0,0,0,0,0
obligation,1,1,1,1,1,1,1,1
obligation,0,0,0,0,0,0,0,0
fringe,0,0,0,0,0,0,0,0
fringe,0,1,2,1,0,1,0,0
fringe,0,0,0,0,0,0,0,0
fringe,0,0,0,0,0,0,0,0
lawful,0,0,0,0,0,0,0,0
lawful,0,0,0,0,0,0,0,0
lawful,0,0,0,0,3,0,0,0
ventilation,0,0,0,0,0,0,0,0
ventilation,1,0,1,0,1,0,0,0
ventilation,0,0,0,0,0,0,0,0
ventilation,1,1,1,1,0,0,0,1
ventilation,0,0,0,0,0,0,0,0
endowment,1,0,0,0,2,0,0,2
endowment,1,0,0,0,0,0,1,1
endowment,1,0,0,0,2,0,1,1
endowment,0,0,0,0,0,0,0,0
diminish,0,1,1,1,0,1,0,0
diminish,0,2,0,0,0,0,0,0
diminish,0,2,1,0,0,1,0,0
diminish,0,1,0,0,1,1,0,0
diminish,0,1,0,0,0,0,0,0
diminish,0,1,0,1,1,0,0,0
diminish,0,2,1,1,0,2,1,0
diminish,0,0,0,0,0,0,0,0
diminish,0,0,0,0,0,0,0,0
diminish,0,1,0,0,1,1,0,1
diminish,0,0,0,0,0,0,0,0
diminish,0,0,0,0,0,0,0,0
destination,1,0,0,0,1,0,0,3
destination,1,1,1,0,0,0,0,2
destination,0,0,0,0,0,0,0,1
destination,0,0,0,0,0,0,0,0
voucher,0,0,0,0,0,0,0,0
voucher,0,0,0,0,1,0,1,1
voucher,0,0,0,0,2,0,0,0
voucher,0,0,0,0,0,0,0,0
voucher,0,0,1,0,3,0,0,1
crypt,0,0,1,0,0,0,0,0
crypt,0,0,0,0,0,0,0,0
crypt,0,2,3,0,0,1,1,1
crypt,0,0,1,0,0,0,0,0
mosaic,0,0,0,0,0,0,0,0
mosaic,1,0,0,0,0,0,0,0
mosaic,0,0,0,0,0,0,0,0
mosaic,0,0,0,0,0,0,0,0
rescue,2,0,0,0,3,0,1,2
rescue,2,0,0,0,0,0,0,0
rescue,2,1,1,0,2,0,2,2
rescue,2,0,2,0,3,0,0,2
rescue,2,0,0,0,2,0,1,3
rescue,2,0,0,0,3,0,1,1
deformity,0,1,1,0,0,2,0,0
deformity,0,2,1,0,0,2,0,0
deformity,0,0,0,0,0,0,0,0
deformity,0,2,1,1,0,3,0,0
deformity,0,2,1,0,0,2,0,0
charcoal,0,0,0,0,0,0,0,0
charcoal,0,0,0,0,0,0,0,0
charcoal,0,1,0,0,0,0,0,0
anchorage,0,2,1,0,1,0,0,1
anchorage,1,2,0,0,2,1,0,3
anchorage,0,0,0,0,0,0,0,0
anchorage,1,1,1,1,1,1,1,1
juncture,0,0,0,0,0,0,0,0
juncture,0,0,0,0,0,0,0,0
juncture,0,0,0,0,0,0,0,0
juncture,0,0,0,0,0,0,0,0
engrave,0,0,0,0,0,0,0,0
engrave,0,0,0,0,0,0,0,0
engrave,0,0,0,0,0,0,0,0
engrave,0,0,0,0,0,0,0,0
engrave,0,0,0,0,0,0,0,0
sin,0,2,1,2,1,2,2,1
sin,0,0,0,0,0,0,0,0
sin,0,0,0,0,0,1,0,0
sin,0,3,2,2,0,3,0,0
twin,0,0,0,0,0,0,1,0
twin,0,0,0,0,0,0,0,0
twin,0,0,0,0,0,0,0,0
twin,0,0,0,0,1,0,1,2
culminate,0,0,0,0,0,0,0,0
culminate,1,0,0,0,0,0,0,2
culminate,0,0,0,0,0,0,0,0
culminate,0,0,0,0,0,0,0,0
endless,2,2,1,1,3,0,0,3
endless,2,2,2,2,3,1,2,0
endless,2,0,0,0,0,0,0,2
dislike,0,1,0,0,0,2,0,0
dislike,0,1,1,2,0,2,0,0
dislike,0,0,0,1,0,2,0,0
dislike,0,1,0,2,0,2,0,2
dislike,0,1,1,1,0,3,0,0
senseless,0,2,2,2,1,2,3,1
senseless,0,0,0,0,0,0,0,0
senseless,0,1,2,2,0,3,3,0
senseless,0,0,0,0,0,0,0,0
ether,0,1,0,0,0,0,0,0
ether,0,0,0,0,0,0,0,0
ether,0,0,0,0,0,0,0,0
ether,0,0,0,0,0,0,0,0
ether,0,2,1,0,0,0,0,0
frigid,0,0,0,0,0,0,0,0
frigid,0,0,0,0,0,1,0,0
frigid,0,2,0,0,0,0,0,0
frigid,0,0,0,0,0,0,0,0
gradually,0,0,0,0,0,0,0,1
gradually,1,1,0,0,2,0,0,1
gradually,0,0,0,0,1,0,0,1
gradually,0,0,0,0,1,0,0,1
palliative,2,0,0,0,1,0,0,2
palliative,2,0,0,0,2,0,1,2
palliative,2,0,0,0,0,0,0,0
flinch,0,1,3,1,0,0,2,0
flinch,0,0,2,1,0,1,0,0
flinch,0,1,3,1,0,1,2,1
flinch,1,1,1,1,1,1,1,1
flinch,0,0,3,0,0,0,3,2
infusion,0,0,0,0,0,0,0,0
infusion,1,0,0,0,0,0,1,1
infusion,0,0,0,0,0,0,0,0
infusion,1,0,0,0,0,0,0,0
dose,0,0,0,0,0,0,0,0
dose,0,0,0,0,0,0,0,0
dose,0,0,0,0,0,0,0,0
dose,0,0,0,0,2,0,0,1
dose,0,1,1,1,2,1,2,1
dose,0,0,0,0,0,0,0,0
dose,0,1,2,0,0,1,0,2
dose,0,0,0,0,0,0,0,0
dose,0,0,0,0,0,0,0,0
dose,0,1,1,0,0,1,0,1
dose,0,0,0,0,0,0,0,0
dose,0,0,0,0,1,0,0,0
dose,0,0,0,0,0,0,0,0
dose,0,0,0,0,0,0,0,0
dose,0,0,0,0,0,0,0,0
dose,0,1,1,0,1,1,0,0
dose,0,1,1,0,1,0,0,0
dose,1,0,2,0,0,2,0,2
dose,1,1,1,1,1,1,1,1
dose,0,0,0,0,0,0,0,0
conflict,1,1,1,1,1,1,1,1
conflict,0,2,2,2,0,1,0,1
conflict,0,2,2,3,2,3,1,1
conflict,0,0,0,0,0,0,0,0
conflict,1,3,3,3,1,2,1,1
undertaking,0,0,0,0,0,0,0,0
undertaking,0,0,2,0,2,0,0,3
undertaking,0,0,0,0,0,0,0,0
struggle,0,3,3,3,0,2,0,0
struggle,0,1,0,2,0,0,0,0
struggle,0,0,0,0,0,0,0,0
struggle,0,0,0,0,0,0,0,0
debacle,0,3,3,2,0,2,0,2
debacle,0,0,0,0,0,0,0,0
debacle,0,2,2,1,0,0,0,0
debacle,0,0,0,0,0,0,0,0
debacle,0,2,1,1,1,1,1,1
debacle,0,0,0,0,0,0,0,0
nepotism,0,0,0,0,0,0,0,0
nepotism,0,2,1,3,0,3,1,0
nepotism,0,2,1,3,0,2,2,2
nepotism,0,0,2,1,0,1,0,0
tableau,0,0,0,0,0,0,0,0
tableau,0,0,0,0,0,0,0,0
tableau,0,0,0,0,0,0,0,0
overlay,0,0,0,0,0,0,0,0
overlay,0,0,0,0,0,0,0,0
overlay,0,0,0,0,0,0,0,0
overlay,0,0,0,0,0,0,0,0
overlay,1,1,1,1,1,1,1,1
tarnish,0,2,1,0,0,3,0,0
tarnish,0,1,1,1,0,2,0,0
tarnish,0,2,1,0,0,3,0,0
tarnish,0,0,0,0,0,2,0,0
tarnish,1,1,1,1,1,2,1,1
jockey,0,0,0,0,0,0,0,0
jockey,0,1,2,2,0,2,0,1
jockey,0,0,1,0,0,0,1,0
revulsion,0,0,0,0,0,0,0,0
revulsion,0,0,0,0,0,2,0,0
revulsion,0,0,0,1,0,3,0,0
revulsion,0,0,0,0,0,1,0,0
gateway,0,0,0,0,0,0,0,1
gateway,0,0,0,0,2,0,0,2
gateway,0,0,1,0,2,0,0,1
gateway,0,0,0,0,0,0,0,0
gateway,1,0,2,0,2,0,3,3
barter,0,0,0,0,0,0,0,0
barter,0,0,0,0,0,0,0,0
barter,0,0,0,0,2,0,0,0
barter,0,0,0,0,0,0,0,0
elite,2,0,0,0,0,0,0,0
elite,2,0,0,0,2,0,0,0
elite,2,0,1,0,2,0,0,3
default,0,0,0,0,0,0,0,0
default,0,2,1,1,0,0,0,0
default,0,0,0,0,0,0,0,0
default,0,1,0,1,0,2,2,0
default,0,0,0,0,0,0,0,0
disparage,0,2,2,3,0,2,0,0
disparage,0,1,1,3,0,1,1,0
disparage,0,1,0,1,0,1,0,0
disparage,0,2,2,2,0,1,1,0
disparage,0,2,1,3,0,3,0,0
disparage,0,1,0,2,0,0,0,0
disparage,0,3,2,2,0,2,1,1
disparage,0,1,1,3,0,3,0,0
disparage,0,2,0,2,1,2,0,0
disparage,0,2,2,3,0,3,0,0
disparage,0,0,0,0,0,0,0,0
disparage,0,2,1,1,0,0,0,0
disparage,0,1,1,2,0,2,0,0
disparage,0,2,2,2,0,2,0,0
disparage,0,0,0,0,0,0,0,0
disparage,0,0,0,1,0,2,0,0
disparage,0,0,0,2,0,1,0,0
disparage,0,3,2,2,0,2,0,0
unsatisfactory,0,2,1,1,0,2,1,0
unsatisfactory,0,3,1,1,0,1,0,0
unsatisfactory,0,0,0,0,0,1,0,0
unsatisfactory,0,1,0,1,0,1,0,0
unsatisfactory,0,0,0,1,0,1,0,0
irritation,0,1,1,3,1,3,0,0
irritation,0,2,1,3,0,1,1,1
irritation,0,2,1,3,1,3,1,1
irritation,0,1,0,2,0,2,0,0
irritation,0,1,1,3,0,2,0,0
irritation,0,2,1,3,0,2,1,2
pirate,0,0,1,2,0,1,0,0
pirate,0,0,0,0,0,0,0,0
pirate,0,2,2,3,0,2,1,0
undertaking,0,0,0,0,2,0,0,0
undertaking,0,0,0,0,0,0,0,0
undertaking,0,0,0,0,0,0,0,0
undertaking,0,0,0,0,1,0,0,1
pessimism,0,2,2,2,0,1,0,2
pessimism,0,3,2,0,0,0,0,3
pessimism,0,3,1,1,0,0,0,0
pessimism,0,2,0,0,0,0,0,0
pessimism,0,2,0,0,0,0,0,1
sport,1,1,1,1,0,0,2,2
sport,0,0,0,0,0,0,0,0
sport,0,0,0,0,0,0,0,0
sport,0,0,0,0,0,0,0,0
sport,0,0,0,0,0,0,1,0
